time,E-BGM,E-BMR,E-BRK,E-BSL,E-BVW,E-BWK,E-CST,E-DIM,E-DOD,E-DTC,E-EEM,E-EHV,E-ENS,E-GER,E-HGL,E-KIJ,E-LLS,E-LSM,E-MBT,E-MEE,E-MVL,E-OHK,E-OZN,E-RIL,E-SMH,E-TIL,E-VHZ,E-VVL,E-WES,E-WEW,E-WTR,E-ZWO,E-ZYV
2040-01-02 04:00:00,-0.152,-0.163,-0.012,-0.765,-0.076,-0.0,-0.0,-0.076,-0.254,-0.254,-0.288,-0.163,-0.001,-1.149,-0.076,-0.194,-0.001,-0.152,-0.29,-0.0,-0.582,-0.152,-0.076,-0.765,-0.582,-0.163,-0.025,-0.0,-0.582,-0.288,-0.194,-0.076,-0.195
2040-01-02 05:00:00,-0.15,-0.163,-0.012,-0.759,-0.076,-0.0,-0.0,-0.076,-0.252,-0.252,-0.286,-0.163,-0.001,-1.14,-0.075,-0.192,-0.001,-0.15,-0.288,-0.0,-0.578,-0.15,-0.076,-0.759,-0.578,-0.163,-0.025,-0.0,-0.578,-0.286,-0.192,-0.075,-0.194
2040-01-02 06:00:00,-0.15,-0.162,-0.012,-0.755,-0.075,-0.0,-0.0,-0.075,-0.251,-0.251,-0.285,-0.162,-0.001,-1.134,-0.075,-0.191,-0.001,-0.15,-0.286,-0.0,-0.575,-0.15,-0.075,-0.755,-0.575,-0.162,-0.025,-0.0,-0.575,-0.285,-0.191,-0.075,-0.193
2040-01-02 07:00:00,-0.156,-0.167,-0.012,-0.784,-0.078,-0.0,-0.0,-0.078,-0.26,-0.26,-0.295,-0.167,-0.001,-1.177,-0.077,-0.198,-0.001,-0.156,-0.297,-0.0,-0.597,-0.156,-0.078,-0.784,-0.597,-0.167,-0.026,-0.0,-0.597,-0.295,-0.198,-0.077,-0.2
2040-01-02 08:00:00,-0.165,-0.177,-0.013,-0.828,-0.083,-0.0,-0.0,-0.083,-0.275,-0.275,-0.312,-0.177,-0.001,-1.243,-0.081,-0.209,-0.001,-0.165,-0.314,-0.0,-0.63,-0.165,-0.083,-0.828,-0.63,-0.177,-0.027,-0.0,-0.63,-0.312,-0.209,-0.081,-0.211
2040-01-02 09:00:00,-0.17,-0.183,-0.013,-0.853,-0.085,-0.0,-0.0,-0.085,-0.283,-0.283,-0.321,-0.183,-0.001,-1.281,-0.084,-0.216,-0.001,-0.17,-0.323,-0.0,-0.649,-0.17,-0.085,-0.853,-0.649,-0.183,-0.028,-0.0,-0.649,-0.321,-0.216,-0.084,-0.218
2040-01-02 10:00:00,-0.17,-0.183,-0.013,-0.853,-0.085,-0.0,-0.0,-0.085,-0.283,-0.283,-0.321,-0.183,-0.001,-1.281,-0.084,-0.216,-0.001,-0.17,-0.323,-0.0,-0.649,-0.17,-0.085,-0.853,-0.649,-0.183,-0.028,-0.0,-0.649,-0.321,-0.216,-0.084,-0.218
2040-01-02 11:00:00,-0.17,-0.183,-0.013,-0.853,-0.085,-0.0,-0.0,-0.085,-0.283,-0.283,-0.321,-0.183,-0.001,-1.281,-0.084,-0.216,-0.001,-0.17,-0.323,-0.0,-0.649,-0.17,-0.085,-0.853,-0.649,-0.183,-0.028,-0.0,-0.649,-0.321,-0.216,-0.084,-0.218
2040-01-02 12:00:00,-0.17,-0.183,-0.013,-0.853,-0.085,-0.0,-0.0,-0.085,-0.283,-0.283,-0.321,-0.183,-0.001,-1.281,-0.084,-0.216,-0.001,-0.17,-0.323,-0.0,-0.649,-0.17,-0.085,-0.853,-0.649,-0.183,-0.028,-0.0,-0.649,-0.321,-0.216,-0.084,-0.218
2040-01-02 13:00:00,-0.17,-0.183,-0.013,-0.853,-0.085,-0.0,-0.0,-0.085,-0.283,-0.283,-0.321,-0.183,-0.001,-1.281,-0.084,-0.216,-0.001,-0.17,-0.323,-0.0,-0.649,-0.17,-0.085,-0.853,-0.649,-0.183,-0.028,-0.0,-0.649,-0.321,-0.216,-0.084,-0.218
