time,NL11,NL12,NL13,NL21,NL22,NL23,NL31,NL32,NL33,NL34,NL41,NL42
2050-09-09 01:00:00,-0.4694855244511202,-0.5340298705280081,-0.4106920910345237,-0.9372495496349588,-1.637225488506182,-0.3760108867310194,-1.0624032654833298,-2.2520653071227623,-2.903648856344751,-0.265458811314903,-1.977599093934544,-0.8227705850512244
2050-09-09 02:00:00,-0.5056465055358094,-0.5751622229459001,-0.4423246508517691,-1.009438917508668,-1.7633288012557258,-0.4049722111054267,-1.1442322940404277,-2.425525162072624,-3.127295350011659,-0.2859051308599942,-2.1299188561092577,-0.8861424890047267
2050-09-09 03:00:00,-0.3413116096731756,-0.3882347489553936,-0.298569330406756,-0.6813717053904012,-1.1902477025959408,-0.2733564174419268,-0.7723572927793347,-1.6372305322125262,-2.110925712232229,-0.1929860868399372,-1.4376961479869586,-0.598146562886863
2050-09-09 04:00:00,-0.5207073080198427,-0.5922935677514706,-0.455499396701616,-1.039505297855121,-1.815849972665737,-0.4170344055756881,-1.178313527447023,-2.497770010966258,-3.2204425923244524,-0.2944208837781148,-2.1933590002567738,-0.9125364556464376
2050-09-09 05:00:00,-0.5080945672757212,-0.5779468414824102,-0.4444661430652328,-1.0143260644891705,-1.7718658676172634,-0.4069328633889507,-1.1497720362713044,-2.437268218305499,-3.1424359907793726,-0.2872893259536816,-2.140230749504492,-0.8904327026217356
2050-09-09 06:00:00,-0.5849099244960868,-0.665322688307322,-0.5116619521741043,-1.167675114055728,-2.0397422007521806,-0.4684542715660346,-1.3235982398493475,-2.805742201081592,-3.617519486491816,-0.3307226425448322,-2.463797660362612,-1.025051158590124
2050-09-09 07:00:00,-0.6460115704518952,-0.7348245203754709,-0.5651118700870785,-1.2896543597864416,-2.252820489514085,-0.5173905707276082,-1.4618657365219008,-3.098839410470633,-3.995417664732317,-0.3652710353281366,-2.7211741999723995,-1.1321314291680666
2050-09-09 08:00:00,-0.7604035629404269,-0.8649429963593916,-0.665178611543368,-1.518018894703821,-2.6517369119153704,-0.6090071005041704,-1.720724465994003,-3.647563970183638,-4.702903116073225,-0.4299511176063934,-3.2030239885535603,-1.3326027146139796
2050-09-09 09:00:00,-0.8254890743041677,-0.93897639120679,-0.7221134974256884,-1.6479512632997309,-2.878708037940513,-0.6611340768786464,-1.8680070896474823,-3.959771300345711,-5.105440491121973,-0.4667520871371164,-3.477181638998012,-1.4466646855889302
2050-09-09 10:00:00,-0.6765720277151194,-0.7695863952056616,-0.5918452568322357,-1.350663215895651,-2.359393231304688,-0.5418664364060753,-1.5310212863742014,-3.245434229667195,-4.184426339462974,-0.3825506791847173,-2.8499030519740325,-1.1856884484846737
2050-09-09 11:00:00,-0.6260924691863985,-0.7121669632925687,-0.5476872277409288,-1.2498891961809262,-2.1833570905346726,-0.5014373654855919,-1.41679061252378,-3.0032898896168527,-3.872223077047013,-0.3540082792493803,-2.6372695968204907,-1.0972233228509067
2050-09-09 12:00:00,-0.7374586287964414,-0.8388436182699144,-0.6451070598309702,-1.472213160399241,-2.571721599288751,-0.5906305061596453,-1.6688021559518154,-3.5374998947889846,-4.560994519713453,-0.4169774802388044,-3.1063737648292333,-1.2923918542010204
2050-09-09 13:00:00,-0.7675163672705732,-0.8730336610927928,-0.6714006830052779,-1.5322184222885429,-2.6765412220326787,-0.6147037444346712,-1.7368200986675042,-3.681683232725336,-4.746894006277515,-0.4339728743683373,-3.23298503030256,-1.3450678618342504
2050-09-09 14:00:00,-0.7762715557259968,-0.8829925030885377,-0.6790594636638786,-1.5496966958655785,-2.7070729784966354,-0.6217157735669215,-1.7566322980230409,-3.723680813376695,-4.801042625610123,-0.4389232760296705,-3.2698642349956417,-1.360411277451003
2050-09-09 15:00:00,-0.79306713915783,-0.902097124591044,-0.6937517447258531,-1.58322627705074,-2.7656438094526647,-0.6351673538403532,-1.7946391837615057,-3.8042471967682574,-4.904919047956692,-0.4484199173124177,-3.3406117423138424,-1.389845437370293
2050-09-09 16:00:00,-0.7300358415556346,-0.8304003545211559,-0.6386138244606245,-1.4573948036317654,-2.545836293281467,-0.5846855969620838,-1.6520050599969598,-3.501893681697074,-4.515086463851971,-0.4127804514169005,-3.075106991824783,-1.279383463776269
2050-09-09 17:00:00,-0.4679083288529406,-0.5322358438387339,-0.4093124068388415,-0.9341009416649724,-1.6317253725298304,-0.3747477110109307,-1.058834214540234,-2.244499690497288,-2.893894301717662,-0.2645670256327069,-1.9709555225708384,-0.820006559160178
