Datetime;E-BGM;E-BVW;E-BWK;E-BSL;E-BMR;E-CST;E-DIM;E-DOD;E-DTC;E-EEM;E-EHA;E-EHV;E-ENS;E-GER;E-HGL;E-ZWO;E-KIJ;E-LLS;E-LSM;E-MBT;E-MVL;E-MEE;E-OZN;E-OHK;E-RIL;E-SMH;E-TIL;E-VVL;E-VHZ;E-WTR;E-WEW;E-WES;E-ZYV;E-BRK
1-1-2040 00:00;0,699634335;0,924207925;0,924207925;0,924207925;0,748512465;0,924207925;0,924207925;0,665483183;0,665483183;0,699634335;0;0,748512465;0,665483183;0,748512465;0,665483183;0,699634335;0,924207925;0,924207925;0,699634335;0,748512465;0,924207925;0,699634335;0,924207925;0,699634335;0,748512465;0,924207925;0,748512465;0,699634335;0,924207925;0,924207925;0,699634335;0,924207925;0,699634335;0,4009
1-1-2040 01:00;0,699634335;0,924207925;0,924207925;0,924207925;0,748512465;0,924207925;0,924207925;0,665483183;0,665483183;0,699634335;0;0,748512465;0,665483183;0,748512465;0,665483183;0,699634335;0,924207925;0,924207925;0,699634335;0,748512465;0,924207925;0,699634335;0,924207925;0,699634335;0,748512465;0,924207925;0,748512465;0,699634335;0,924207925;0,924207925;0,699634335;0,924207925;0,699634335;0,429
1-1-2040 02:00;0,826547159;0,925878015;0,925878015;0,925878015;0,762022305;0,925878015;0,925878015;0,76055586;0,76055586;0,826547159;0;0,762022305;0,76055586;0,762022305;0,76055586;0,826547159;0,925878015;0,925878015;0,826547159;0,762022305;0,925878015;0,826547159;0,925878015;0,826547159;0,762022305;0,925878015;0,762022305;0,826547159;0,925878015;0,925878015;0,826547159;0,925878015;0,826547159;0,463
1-1-2040 03:00;0,875353658;0,930580426;0,930580426;0,930580426;0,774399329;0,930580426;0,930580426;0,772084212;0,772084212;0,875353658;0;0,774399329;0,772084212;0,774399329;0,772084212;0,875353658;0,930580426;0,930580426;0,875353658;0,774399329;0,930580426;0,875353658;0,930580426;0,875353658;0,774399329;0,930580426;0,774399329;0,875353658;0,930580426;0,930580426;0,875353658;0,930580426;0,875353658;0,5017
1-1-2040 04:00;0,909257631;0,945507216;0,945507216;0,945507216;0,847552638;0,945507216;0,945507216;0,857186981;0,857186981;0,909257631;0;0,847552638;0,857186981;0,847552638;0,857186981;0,909257631;0,945507216;0,945507216;0,909257631;0,847552638;0,945507216;0,909257631;0,945507216;0,909257631;0,847552638;0,945507216;0,847552638;0,909257631;0,945507216;0,945507216;0,909257631;0,945507216;0,909257631;0,5305
1-1-2040 05:00;0,929768694;0,945819616;0,945819616;0,945819616;0,879651288;0,945819616;0,945819616;0,896616584;0,896616584;0,929768694;0;0,879651288;0,896616584;0,879651288;0,896616584;0,929768694;0,945819616;0,945819616;0,929768694;0,879651288;0,945819616;0,929768694;0,945819616;0,929768694;0,879651288;0,945819616;0,879651288;0,929768694;0,945819616;0,945819616;0,929768694;0,945819616;0,929768694;0,5427
1-1-2040 06:00;0,926435302;0,943137881;0,943137881;0,943137881;0,880793871;0,943137881;0,943137881;0,897363431;0,897363431;0,926435302;0;0,880793871;0,897363431;0,880793871;0,897363431;0,926435302;0,943137881;0,943137881;0,926435302;0,880793871;0,943137881;0,926435302;0,943137881;0,926435302;0,880793871;0,943137881;0,880793871;0,926435302;0,943137881;0,943137881;0,926435302;0,943137881;0,926435302;0,5459
1-1-2040 07:00;0,929657634;0,941636792;0,941636792;0,941636792;0,889172477;0,941636792;0,941636792;0,89944654;0,89944654;0,929657634;0;0,889172477;0,89944654;0,889172477;0,89944654;0,929657634;0,941636792;0,941636792;0,929657634;0,889172477;0,941636792;0,929657634;0,941636792;0,929657634;0,889172477;0,941636792;0,889172477;0,929657634;0,941636792;0,941636792;0,929657634;0,941636792;0,929657634;0,5253
1-1-2040 08:00;0,932266772;0,937590792;0,937590792;0,937590792;0,888268427;0,937590792;0,937590792;0,880268742;0,880268742;0,932266772;0;0,888268427;0,880268742;0,888268427;0,880268742;0,932266772;0,937590792;0,937590792;0,932266772;0,888268427;0,937590792;0,932266772;0,937590792;0,932266772;0,888268427;0,937590792;0,888268427;0,932266772;0,937590792;0,937590792;0,932266772;0,937590792;0,932266772;0,504
1-1-2040 09:00;0,920982191;0,92963494;0,92963494;0,92963494;0,879625746;0,92963494;0,92963494;0,846259329;0,846259329;0,920982191;0;0,879625746;0,846259329;0,879625746;0,846259329;0,920982191;0,92963494;0,92963494;0,920982191;0,879625746;0,92963494;0,920982191;0,92963494;0,920982191;0,879625746;0,92963494;0,879625746;0,920982191;0,92963494;0,92963494;0,920982191;0,92963494;0,920982191;0,4705
1-1-2040 10:00;0,902766684;0,925514546;0,925514546;0,925514546;0,871369175;0,925514546;0,925514546;0,81306231;0,81306231;0,902766684;0;0,871369175;0,81306231;0,871369175;0,81306231;0,902766684;0,925514546;0,925514546;0,902766684;0,871369175;0,925514546;0,902766684;0,925514546;0,902766684;0,871369175;0,925514546;0,871369175;0,902766684;0,925514546;0,925514546;0,902766684;0,925514546;0,902766684;0,4459
1-1-2040 11:00;0,83306173;0,733319896;0,733319896;0,733319896;0,618430977;0,733319896;0,733319896;0,56053731;0,56053731;0,83306173;0;0,618430977;0,56053731;0,618430977;0,56053731;0,83306173;0,733319896;0,733319896;0,83306173;0,618430977;0,733319896;0,83306173;0,733319896;0,83306173;0,618430977;0,733319896;0,618430977;0,83306173;0,733319896;0,733319896;0,83306173;0,733319896;0,83306173;0,4759
1-1-2040 12:00;0,798184031;0,798698677;0,798698677;0,798698677;0,681266448;0,798698677;0,798698677;0,584282939;0,584282939;0,798184031;0;0,681266448;0,584282939;0,681266448;0,584282939;0,798184031;0,798698677;0,798698677;0,798184031;0,681266448;0,798698677;0,798184031;0,798698677;0,798184031;0,681266448;0,798698677;0,681266448;0,798184031;0,798698677;0,798698677;0,798184031;0,798698677;0,798184031;0,502
1-1-2040 13:00;0,813455113;0,817805849;0,817805849;0,817805849;0,734629529;0,817805849;0,817805849;0,661976232;0,661976232;0,813455113;0;0,734629529;0,661976232;0,734629529;0,661976232;0,813455113;0,817805849;0,817805849;0,813455113;0,734629529;0,817805849;0,813455113;0,817805849;0,813455113;0,734629529;0,817805849;0,734629529;0,813455113;0,817805849;0,817805849;0,813455113;0,817805849;0,813455113;0,5205
1-1-2040 14:00;0,78987357;0,839252497;0,839252497;0,839252497;0,732916397;0,839252497;0,839252497;0,680317183;0,680317183;0,78987357;0;0,732916397;0,680317183;0,732916397;0,680317183;0,78987357;0,839252497;0,839252497;0,78987357;0,732916397;0,839252497;0,78987357;0,839252497;0,78987357;0,732916397;0,839252497;0,732916397;0,78987357;0,839252497;0,839252497;0,78987357;0,839252497;0,78987357;0,5376
1-1-2040 15:00;0,818034809;0,832756532;0,832756532;0,832756532;0,706612865;0,832756532;0,832756532;0,679409731;0,679409731;0,818034809;0;0,706612865;0,679409731;0,706612865;0,679409731;0,818034809;0,832756532;0,832756532;0,818034809;0,706612865;0,832756532;0,818034809;0,832756532;0,818034809;0,706612865;0,832756532;0,706612865;0,818034809;0,832756532;0,832756532;0,818034809;0,832756532;0,818034809;0,5821
1-1-2040 16:00;0,746214467;0,88151554;0,88151554;0,88151554;0,770153621;0,88151554;0,88151554;0,693760845;0,693760845;0,746214467;0;0,770153621;0,693760845;0,770153621;0,693760845;0,746214467;0,88151554;0,88151554;0,746214467;0,770153621;0,88151554;0,746214467;0,88151554;0,746214467;0,770153621;0,88151554;0,770153621;0,746214467;0,88151554;0,88151554;0,746214467;0,88151554;0,746214467;0,619
1-1-2040 17:00;0,808848622;0,896220237;0,896220237;0,896220237;0,91195668;0,896220237;0,896220237;0,764122763;0,764122763;0,808848622;0;0,91195668;0,764122763;0,91195668;0,764122763;0,808848622;0,896220237;0,896220237;0,808848622;0,91195668;0,896220237;0,808848622;0,896220237;0,808848622;0,91195668;0,896220237;0,91195668;0,808848622;0,896220237;0,896220237;0,808848622;0,896220237;0,808848622;0,6495
1-1-2040 18:00;0,670275052;0,862321489;0,862321489;0,862321489;0,944448587;0,862321489;0,862321489;0,809151217;0,809151217;0,670275052;0;0,944448587;0,809151217;0,944448587;0,809151217;0,670275052;0,862321489;0,862321489;0,670275052;0,944448587;0,862321489;0,670275052;0,862321489;0,670275052;0,944448587;0,862321489;0,944448587;0,670275052;0,862321489;0,862321489;0,670275052;0,862321489;0,670275052;0,6681
1-1-2040 19:00;0,461397602;0,890134586;0,890134586;0,890134586;0,949954594;0,890134586;0,890134586;0,93832258;0,93832258;0,461397602;0;0,949954594;0,93832258;0,949954594;0,93832258;0,461397602;0,890134586;0,890134586;0,461397602;0,949954594;0,890134586;0,461397602;0,890134586;0,461397602;0,949954594;0,890134586;0,949954594;0,461397602;0,890134586;0,890134586;0,461397602;0,890134586;0,461397602;0,6812
1-1-2040 20:00;0,566707124;0,888848444;0,888848444;0,888848444;0,949999599;0,888848444;0,888848444;0,949882654;0,949882654;0,566707124;0;0,949999599;0,949882654;0,949999599;0,949882654;0,566707124;0,888848444;0,888848444;0,566707124;0,949999599;0,888848444;0,566707124;0,888848444;0,566707124;0,949999599;0,888848444;0,949999599;0,566707124;0,888848444;0,888848444;0,566707124;0,888848444;0,566707124;0,6666
1-1-2040 21:00;0,633929888;0,854499091;0,854499091;0,854499091;0,95;0,854499091;0,854499091;0,947447791;0,947447791;0,633929888;0;0,95;0,947447791;0,95;0,947447791;0,633929888;0,854499091;0,854499091;0,633929888;0,95;0,854499091;0,633929888;0,854499091;0,633929888;0,95;0,854499091;0,95;0,633929888;0,854499091;0,854499091;0,633929888;0,854499091;0,633929888;0,6619
1-1-2040 22:00;0,473154691;0,826495085;0,826495085;0,826495085;0,95;0,826495085;0,826495085;0,929006642;0,929006642;0,473154691;0;0,95;0,929006642;0,95;0,929006642;0,473154691;0,826495085;0,826495085;0,473154691;0,95;0,826495085;0,473154691;0,826495085;0,473154691;0,95;0,826495085;0,95;0,473154691;0,826495085;0,826495085;0,473154691;0,826495085;0,473154691;0,6704
1-1-2040 23:00;0,427894458;0,808710634;0,808710634;0,808710634;0,95;0,808710634;0,808710634;0,902707294;0,902707294;0,427894458;0;0,95;0,902707294;0,95;0,902707294;0,427894458;0,808710634;0,808710634;0,427894458;0,95;0,808710634;0,427894458;0,808710634;0,427894458;0,95;0,808710634;0,95;0,427894458;0,808710634;0,808710634;0,427894458;0,808710634;0,427894458;0,6708
2-1-2040 00:00;0,384498088;0,749354449;0,749354449;0,749354449;0,948298319;0,749354449;0,749354449;0,86531122;0,86531122;0,384498088;0;0,948298319;0,86531122;0,948298319;0,86531122;0,384498088;0,749354449;0,749354449;0,384498088;0,948298319;0,749354449;0,384498088;0,749354449;0,384498088;0,948298319;0,749354449;0,948298319;0,384498088;0,749354449;0,749354449;0,384498088;0,749354449;0,384498088;0,676
2-1-2040 01:00;0,53383187;0,681708147;0,681708147;0,681708147;0,823718555;0,681708147;0,681708147;0,65751971;0,65751971;0,53383187;0;0,823718555;0,65751971;0,823718555;0,65751971;0,53383187;0,681708147;0,681708147;0,53383187;0,823718555;0,681708147;0,53383187;0,681708147;0,53383187;0,823718555;0,681708147;0,823718555;0,53383187;0,681708147;0,681708147;0,53383187;0,681708147;0,53383187;0,6694
2-1-2040 02:00;0,69877692;0,84207849;0,84207849;0,84207849;0,731498926;0,84207849;0,84207849;0,551518382;0,551518382;0,69877692;0;0,731498926;0,551518382;0,731498926;0,551518382;0,69877692;0,84207849;0,84207849;0,69877692;0,731498926;0,84207849;0,69877692;0,84207849;0,69877692;0,731498926;0,84207849;0,731498926;0,69877692;0,84207849;0,84207849;0,69877692;0,84207849;0,69877692;0,6589
2-1-2040 03:00;0,751914066;0,838621805;0,838621805;0,838621805;0,720926658;0,838621805;0,838621805;0,610607257;0,610607257;0,751914066;0;0,720926658;0,610607257;0,720926658;0,610607257;0,751914066;0,838621805;0,838621805;0,751914066;0,720926658;0,838621805;0,751914066;0,838621805;0,751914066;0,720926658;0,838621805;0,720926658;0,751914066;0,838621805;0,838621805;0,751914066;0,838621805;0,751914066;0,6309
2-1-2040 04:00;0,642388555;0,805879526;0,805879526;0,805879526;0,688472764;0,805879526;0,805879526;0,6153365;0,6153365;0,642388555;0;0,688472764;0,6153365;0,688472764;0,6153365;0,642388555;0,805879526;0,805879526;0,642388555;0,688472764;0,805879526;0,642388555;0,805879526;0,642388555;0,688472764;0,805879526;0,688472764;0,642388555;0,805879526;0,805879526;0,642388555;0,805879526;0,642388555;0,6018
2-1-2040 05:00;0,549107636;0,723075521;0,723075521;0,723075521;0,685489269;0,723075521;0,723075521;0,602812422;0,602812422;0,549107636;0;0,685489269;0,602812422;0,685489269;0,602812422;0,549107636;0,723075521;0,723075521;0,549107636;0,685489269;0,723075521;0,549107636;0,723075521;0,549107636;0,685489269;0,723075521;0,685489269;0,549107636;0,723075521;0,723075521;0,549107636;0,723075521;0,549107636;0,581
2-1-2040 06:00;0,434908089;0,549962355;0,549962355;0,549962355;0,598230392;0,549962355;0,549962355;0,540970115;0,540970115;0,434908089;0;0,598230392;0,540970115;0,598230392;0,540970115;0,434908089;0,549962355;0,549962355;0,434908089;0,598230392;0,549962355;0,434908089;0,549962355;0,434908089;0,598230392;0,549962355;0,598230392;0,434908089;0,549962355;0,549962355;0,434908089;0,549962355;0,434908089;0,5383
2-1-2040 07:00;0,363133109;0,425868558;0,425868558;0,425868558;0,457342374;0,425868558;0,425868558;0,419280201;0,419280201;0,363133109;0;0,457342374;0,419280201;0,457342374;0,419280201;0,363133109;0,425868558;0,425868558;0,363133109;0,457342374;0,425868558;0,363133109;0,425868558;0,363133109;0,457342374;0,425868558;0,457342374;0,363133109;0,425868558;0,425868558;0,363133109;0,425868558;0,363133109;0,4868
2-1-2040 08:00;0,345723409;0,353083512;0,353083512;0,353083512;0,412668071;0,353083512;0,353083512;0,343610937;0,343610937;0,345723409;0;0,412668071;0,343610937;0,412668071;0,343610937;0,345723409;0,353083512;0,353083512;0,345723409;0,412668071;0,353083512;0,345723409;0,353083512;0,345723409;0,412668071;0,353083512;0,412668071;0,345723409;0,353083512;0,353083512;0,345723409;0,353083512;0,345723409;0,4425
2-1-2040 09:00;0,338357754;0,367078889;0,367078889;0,367078889;0,333342302;0,367078889;0,367078889;0,306332757;0,306332757;0,338357754;0;0,333342302;0,306332757;0,333342302;0,306332757;0,338357754;0,367078889;0,367078889;0,338357754;0,333342302;0,367078889;0,338357754;0,367078889;0,338357754;0,333342302;0,367078889;0,333342302;0,338357754;0,367078889;0,367078889;0,338357754;0,367078889;0,338357754;0,3901
2-1-2040 10:00;0,338967864;0,449066491;0,449066491;0,449066491;0,31906395;0,449066491;0,449066491;0,308699228;0,308699228;0,338967864;0;0,31906395;0,308699228;0,31906395;0,308699228;0,338967864;0,449066491;0,449066491;0,338967864;0,31906395;0,449066491;0,338967864;0,449066491;0,338967864;0,31906395;0,449066491;0,31906395;0,338967864;0,449066491;0,449066491;0,338967864;0,449066491;0,338967864;0,3291
2-1-2040 11:00;0,263335389;0,424165943;0,424165943;0,424165943;0,299880941;0,424165943;0,424165943;0,278747643;0,278747643;0,263335389;0;0,299880941;0,278747643;0,299880941;0,278747643;0,263335389;0,424165943;0,424165943;0,263335389;0,299880941;0,424165943;0,263335389;0,424165943;0,263335389;0,299880941;0,424165943;0,299880941;0,263335389;0,424165943;0,424165943;0,263335389;0,424165943;0,263335389;0,332
2-1-2040 12:00;0,350051284;0,495609363;0,495609363;0,495609363;0,363235351;0,495609363;0,495609363;0,386610771;0,386610771;0,350051284;0;0,363235351;0,386610771;0,363235351;0,386610771;0,350051284;0,495609363;0,495609363;0,350051284;0,363235351;0,495609363;0,350051284;0,495609363;0,350051284;0,363235351;0,495609363;0,363235351;0,350051284;0,495609363;0,495609363;0,350051284;0,495609363;0,350051284;0,3178
2-1-2040 13:00;0,490351743;0,737752835;0,737752835;0,737752835;0,624467829;0,737752835;0,737752835;0,463507427;0,463507427;0,490351743;0;0,624467829;0,463507427;0,624467829;0,463507427;0,490351743;0,737752835;0,737752835;0,490351743;0,624467829;0,737752835;0,490351743;0,737752835;0,490351743;0,624467829;0,737752835;0,624467829;0,490351743;0,737752835;0,737752835;0,490351743;0,737752835;0,490351743;0,2746
2-1-2040 14:00;0,669718303;0,834824551;0,834824551;0,834824551;0,760623129;0,834824551;0,834824551;0,697678454;0,697678454;0,669718303;0;0,760623129;0,697678454;0,760623129;0,697678454;0,669718303;0,834824551;0,834824551;0,669718303;0,760623129;0,834824551;0,669718303;0,834824551;0,669718303;0,760623129;0,834824551;0,760623129;0,669718303;0,834824551;0,834824551;0,669718303;0,834824551;0,669718303;0,2485
2-1-2040 15:00;0,774106769;0,896112937;0,896112937;0,896112937;0,754044512;0,896112937;0,896112937;0,801394644;0,801394644;0,774106769;0;0,754044512;0,801394644;0,754044512;0,801394644;0,774106769;0,896112937;0,896112937;0,774106769;0,754044512;0,896112937;0,774106769;0,896112937;0,774106769;0,754044512;0,896112937;0,754044512;0,774106769;0,896112937;0,896112937;0,774106769;0,896112937;0,774106769;0,2528
2-1-2040 16:00;0,791274473;0,833111878;0,833111878;0,833111878;0,827647815;0,833111878;0,833111878;0,79909244;0,79909244;0,791274473;0;0,827647815;0,79909244;0,827647815;0,79909244;0,791274473;0,833111878;0,833111878;0,791274473;0,827647815;0,833111878;0,791274473;0,833111878;0,791274473;0,827647815;0,833111878;0,827647815;0,791274473;0,833111878;0,833111878;0,791274473;0,833111878;0,791274473;0,2485
2-1-2040 17:00;0,737120905;0,850129316;0,850129316;0,850129316;0,758913924;0,850129316;0,850129316;0,736610435;0,736610435;0,737120905;0;0,758913924;0,736610435;0,758913924;0,736610435;0,737120905;0,850129316;0,850129316;0,737120905;0,758913924;0,850129316;0,737120905;0,850129316;0,737120905;0,758913924;0,850129316;0,758913924;0,737120905;0,850129316;0,850129316;0,737120905;0,850129316;0,737120905;0,2217
2-1-2040 18:00;0,804078791;0,825892872;0,825892872;0,825892872;0,685547234;0,825892872;0,825892872;0,716306108;0,716306108;0,804078791;0;0,685547234;0,716306108;0,685547234;0,716306108;0,804078791;0,825892872;0,825892872;0,804078791;0,685547234;0,825892872;0,804078791;0,825892872;0,804078791;0,685547234;0,825892872;0,685547234;0,804078791;0,825892872;0,825892872;0,804078791;0,825892872;0,804078791;0,1947
2-1-2040 19:00;0,822073176;0,821255138;0,821255138;0,821255138;0,678264718;0,821255138;0,821255138;0,749662343;0,749662343;0,822073176;0;0,678264718;0,749662343;0,678264718;0,749662343;0,822073176;0,821255138;0,821255138;0,822073176;0,678264718;0,821255138;0,822073176;0,821255138;0,822073176;0,678264718;0,821255138;0,678264718;0,822073176;0,821255138;0,821255138;0,822073176;0,821255138;0,822073176;0,1772
2-1-2040 20:00;0,846406788;0,870575572;0,870575572;0,870575572;0,733072509;0,870575572;0,870575572;0,806612883;0,806612883;0,846406788;0;0,733072509;0,806612883;0,733072509;0,806612883;0,846406788;0,870575572;0,870575572;0,846406788;0,733072509;0,870575572;0,846406788;0,870575572;0,846406788;0,733072509;0,870575572;0,733072509;0,846406788;0,870575572;0,870575572;0,846406788;0,870575572;0,846406788;0,1694
2-1-2040 21:00;0,87500645;0,905640551;0,905640551;0,905640551;0,819214868;0,905640551;0,905640551;0,842814321;0,842814321;0,87500645;0;0,819214868;0,842814321;0,819214868;0,842814321;0,87500645;0,905640551;0,905640551;0,87500645;0,819214868;0,905640551;0,87500645;0,905640551;0,87500645;0,819214868;0,905640551;0,819214868;0,87500645;0,905640551;0,905640551;0,87500645;0,905640551;0,87500645;0,168
2-1-2040 22:00;0,879969543;0,930203208;0,930203208;0,930203208;0,896662859;0,930203208;0,930203208;0,872922502;0,872922502;0,879969543;0;0,896662859;0,872922502;0,896662859;0,872922502;0,879969543;0,930203208;0,930203208;0,879969543;0,896662859;0,930203208;0,879969543;0,930203208;0,879969543;0,896662859;0,930203208;0,896662859;0,879969543;0,930203208;0,930203208;0,879969543;0,930203208;0,879969543;0,1711
2-1-2040 23:00;0,907963111;0,943472354;0,943472354;0,943472354;0,915475781;0,943472354;0,943472354;0,922422432;0,922422432;0,907963111;0;0,915475781;0,922422432;0,915475781;0,922422432;0,907963111;0,943472354;0,943472354;0,907963111;0,915475781;0,943472354;0,907963111;0,943472354;0,907963111;0,915475781;0,943472354;0,915475781;0,907963111;0,943472354;0,943472354;0,907963111;0,943472354;0,907963111;0,1743
3-1-2040 00:00;0,933004263;0,947741494;0,947741494;0,947741494;0,932844312;0,947741494;0,947741494;0,936453343;0,936453343;0,933004263;0;0,932844312;0,936453343;0,932844312;0,936453343;0,933004263;0,947741494;0,947741494;0,933004263;0,932844312;0,947741494;0,933004263;0,947741494;0,933004263;0,932844312;0,947741494;0,932844312;0,933004263;0,947741494;0,947741494;0,933004263;0,947741494;0,933004263;0,1737
3-1-2040 01:00;0,940010091;0,948518475;0,948518475;0,948518475;0,941996641;0,948518475;0,948518475;0,939977896;0,939977896;0,940010091;0;0,941996641;0,939977896;0,941996641;0,939977896;0,940010091;0,948518475;0,948518475;0,940010091;0,941996641;0,948518475;0,940010091;0,948518475;0,940010091;0,941996641;0,948518475;0,941996641;0,940010091;0,948518475;0,948518475;0,940010091;0,948518475;0,940010091;0,1724
3-1-2040 02:00;0,937259933;0,948707905;0,948707905;0,948707905;0,947085795;0,948707905;0,948707905;0,945589371;0,945589371;0,937259933;0;0,947085795;0,945589371;0,947085795;0,945589371;0,937259933;0,948707905;0,948707905;0,937259933;0,947085795;0,948707905;0,937259933;0,948707905;0,937259933;0,947085795;0,948707905;0,947085795;0,937259933;0,948707905;0,948707905;0,937259933;0,948707905;0,937259933;0,1728
3-1-2040 03:00;0,942027494;0,949800329;0,949800329;0,949800329;0,948458139;0,949800329;0,949800329;0,947628984;0,947628984;0,942027494;0;0,948458139;0,947628984;0,948458139;0,947628984;0,942027494;0,949800329;0,949800329;0,942027494;0,948458139;0,949800329;0,942027494;0,949800329;0,942027494;0,948458139;0,949800329;0,948458139;0,942027494;0,949800329;0,949800329;0,942027494;0,949800329;0,942027494;0,1839
3-1-2040 04:00;0,947901737;0,949988003;0,949988003;0,949988003;0,949251414;0,949988003;0,949988003;0,949046123;0,949046123;0,947901737;0;0,949251414;0,949046123;0,949251414;0,949046123;0,947901737;0,949988003;0,949988003;0,947901737;0,949251414;0,949988003;0,947901737;0,949988003;0,947901737;0,949251414;0,949988003;0,949251414;0,947901737;0,949988003;0,949988003;0,947901737;0,949988003;0,947901737;0,1993
3-1-2040 05:00;0,949563332;0,949999661;0,949999661;0,949999661;0,949819822;0,949999661;0,949999661;0,949776272;0,949776272;0,949563332;0;0,949819822;0,949776272;0,949819822;0,949776272;0,949563332;0,949999661;0,949999661;0,949563332;0,949819822;0,949999661;0,949563332;0,949999661;0,949563332;0,949819822;0,949999661;0,949819822;0,949563332;0,949999661;0,949999661;0,949563332;0,949999661;0,949563332;0,2068
3-1-2040 06:00;0,949979649;0,95;0,95;0,95;0,949985854;0,95;0,95;0,949982775;0,949982775;0,949979649;0;0,949985854;0,949982775;0,949985854;0,949982775;0,949979649;0,95;0,95;0,949979649;0,949985854;0,95;0,949979649;0,95;0,949979649;0,949985854;0,95;0,949985854;0,949979649;0,95;0,95;0,949979649;0,95;0,949979649;0,208
3-1-2040 07:00;0,949999904;0,95;0,95;0,95;0,95;0,95;0,95;0,949999856;0,949999856;0,949999904;0;0,95;0,949999856;0,95;0,949999856;0,949999904;0,95;0,95;0,949999904;0,95;0,95;0,949999904;0,95;0,949999904;0,95;0,95;0,95;0,949999904;0,95;0,95;0,949999904;0,95;0,949999904;0,2106
3-1-2040 08:00;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,2043
3-1-2040 09:00;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,1711
3-1-2040 10:00;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,1403
3-1-2040 11:00;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,1564
3-1-2040 12:00;0,944043965;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,944043965;0;0,95;0,95;0,95;0,95;0,944043965;0,95;0,95;0,944043965;0,95;0,95;0,944043965;0,95;0,944043965;0,95;0,95;0,95;0,944043965;0,95;0,95;0,944043965;0,95;0,944043965;0,1584
3-1-2040 13:00;0,938831094;0,947430933;0,947430933;0,947430933;0,95;0,947430933;0,947430933;0,95;0,95;0,938831094;0;0,95;0,95;0,95;0,95;0,938831094;0,947430933;0,947430933;0,938831094;0,95;0,947430933;0,938831094;0,947430933;0,938831094;0,95;0,947430933;0,95;0,938831094;0,947430933;0,947430933;0,938831094;0,947430933;0,938831094;0,134
3-1-2040 14:00;0,934213161;0,947430933;0,947430933;0,947430933;0,95;0,947430933;0,947430933;0,95;0,95;0,934213161;0;0,95;0,95;0,95;0,95;0,934213161;0,947430933;0,947430933;0,934213161;0,95;0,947430933;0,934213161;0,947430933;0,934213161;0,95;0,947430933;0,95;0,934213161;0,947430933;0,947430933;0,934213161;0,947430933;0,934213161;0,1289
3-1-2040 15:00;0,934213161;0,947430933;0,947430933;0,947430933;0,95;0,947430933;0,947430933;0,95;0,95;0,934213161;0;0,95;0,95;0,95;0,95;0,934213161;0,947430933;0,947430933;0,934213161;0,95;0,947430933;0,934213161;0,947430933;0,934213161;0,95;0,947430933;0,95;0,934213161;0,947430933;0,947430933;0,934213161;0,947430933;0,934213161;0,1493
3-1-2040 16:00;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,1616
3-1-2040 17:00;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,1564
3-1-2040 18:00;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,1329
3-1-2040 19:00;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,107
3-1-2040 20:00;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,1025
