timesteps,NL11,NL12,NL13,NL21,NL22,NL23,NL31,NL32,NL33,NL34,NL41,NL42
2050-03-30 17:00:00,-1.237736123,-1.128478718,-0.918706641,-2.299569631,-0.414131611,-3.763738788,-1.724513153,-4.395973345,-5.430227968,-0.764658901,-4.372368496,-1.917180426
2050-03-30 18:00:00,-1.339907183,-1.221630937,-0.994542863,-2.489391567,-0.448316818,-4.074423089,-1.866866061,-4.758846536,-5.878475488,-0.827778987,-4.733293184,-2.075437386
2050-03-30 19:00:00,-1.435421242,-1.308713782,-1.065437943,-2.66684557,-0.480274673,-4.364864617,-1.999943903,-5.098076564,-6.297517243,-0.886786455,-5.070701664,-2.223383044
2050-03-30 20:00:00,-1.358750904,-1.238811286,-1.00852957,-2.524401007,-0.4546217,-4.131723545,-1.893120643,-4.825772348,-5.96114715,-0.839420417,-4.799859628,-2.104625202
2050-03-30 21:00:00,-1.229243432,-1.120735694,-0.912402962,-2.2837912,-0.411290059,-3.737914003,-1.712680455,-4.3658105,-5.392968615,-0.759412216,-4.342367616,-1.904025748
2050-03-30 22:00:00,-1.195681471,-1.090136313,-0.887491678,-2.221436983,-0.400060631,-3.635857957,-1.665919242,-4.246611033,-5.245724711,-0.738678029,-4.223808208,-1.852040245
2050-03-30 23:00:00,-1.164112997,-1.06135445,-0.864060054,-2.162786434,-0.389498199,-3.539863756,-1.621935514,-4.134491683,-5.107226684,-0.719175395,-4.112290899,-1.803142536
2050-03-31 00:00:00,-1.07538982,-0.980463043,-0.798205491,-1.9979491,-0.359812492,-3.270072114,-1.498319274,-3.819380317,-4.717978066,-0.664363254,-3.798871573,-1.665715556
2050-03-31 01:00:00,-1.038005087,-0.946378334,-0.770456764,-1.928492618,-0.34730401,-3.156391688,-1.446231869,-3.686603802,-4.553962798,-0.641267403,-3.666808021,-1.607808805
2050-03-31 02:00:00,-1.005430587,-0.916679249,-0.74627842,-1.867972988,-0.336404974,-3.057338337,-1.400846464,-3.570911424,-4.411051107,-0.621143258,-3.551736871,-1.55735282
2050-03-31 03:00:00,-0.995686629,-0.90779541,-0.73904599,-1.849869849,-0.333144763,-3.027708668,-1.387270401,-3.536304549,-4.368302162,-0.615123554,-3.517315823,-1.542260003
2050-03-31 04:00:00,-0.993155101,-0.905487344,-0.73716697,-1.845166564,-0.332297744,-3.020010733,-1.383743273,-3.527313512,-4.357195775,-0.613559606,-3.508373064,-1.538338814
2050-03-31 05:00:00,-0.913571223,-0.832928492,-0.678096029,-1.697308983,-0.305669937,-2.778010097,-1.272860637,-3.244661499,-4.008043324,-0.564393617,-3.227238794,-1.41506807
2050-03-31 06:00:00,-0.946878867,-0.863296005,-0.702818547,-1.759190709,-0.316814274,-2.879292811,-1.319267516,-3.362957729,-4.154171485,-0.58497069,-3.344899815,-1.466659651
2050-03-31 07:00:00,-1.03885891,-0.947156789,-0.771090512,-1.930078922,-0.347589689,-3.158988015,-1.447421483,-3.689636261,-4.557708713,-0.641794885,-3.669824196,-1.609131326
2050-03-31 08:00:00,-1.16567758,-1.062780925,-0.865221363,-2.165693248,-0.39002169,-3.544621381,-1.624115417,-4.140048496,-5.114090866,-0.720141976,-4.117817874,-1.805565984
2050-03-31 09:00:00,-1.263268661,-1.151757449,-0.937658106,-2.347006115,-0.422674491,-3.841378767,-1.760087132,-4.486655322,-5.542244983,-0.780432604,-4.462563543,-1.956728826
2050-03-31 10:00:00,-1.260073094,-1.148843961,-0.935286204,-2.341069123,-0.421605293,-3.831661606,-1.755634811,-4.475305869,-5.528225307,-0.77845842,-4.451275032,-1.95177908
2050-03-31 11:00:00,-1.224662912,-1.116559505,-0.909003082,-2.275281127,-0.409757472,-3.723985443,-1.706298507,-4.349542215,-5.372872838,-0.756582424,-4.326186685,-1.896930791
2050-03-31 12:00:00,-1.279383923,-1.166450185,-0.94961962,-2.376946396,-0.428066464,-3.890382456,-1.782540206,-4.543890673,-5.612946276,-0.790388425,-4.519491559,-1.981690418
2050-03-31 13:00:00,-1.241267783,-1.131698631,-0.921328007,-2.306131044,-0.415313262,-3.774477948,-1.729433744,-4.408516473,-5.445722158,-0.766840719,-4.384844272,-1.92265076
2050-03-31 14:00:00,-1.234319657,-1.12536383,-0.916170778,-2.293222235,-0.412988503,-3.753349915,-1.719753059,-4.383839343,-5.415239161,-0.762548248,-4.36029965,-1.911888522
2050-03-31 15:00:00,-1.197413328,-1.091715296,-0.888777145,-2.224654573,-0.400640089,-3.641124233,-1.668332205,-4.252761941,-5.253322762,-0.73974795,-4.229926087,-1.854722791
2050-03-31 16:00:00,-1.185816459,-1.081142105,-0.880169396,-2.203108939,-0.396759916,-3.605860183,-1.652174516,-4.21157422,-5.202444674,-0.73258354,-4.18895953,-1.836759922
2050-03-31 17:00:00,-1.196841398,-1.091193851,-0.888352631,-2.223591993,-0.400448728,-3.639385092,-1.667535345,-4.250730658,-5.250813572,-0.739394618,-4.227905712,-1.853836904
2050-03-31 18:00:00,-1.234075406,-1.12514114,-0.915989483,-2.292768446,-0.412906779,-3.752607192,-1.719412749,-4.382971857,-5.414167579,-0.762397353,-4.359436822,-1.911510192
2050-03-31 19:00:00,-1.262900171,-1.151421487,-0.937384596,-2.346321504,-0.422551199,-3.840258254,-1.759573722,-4.485346585,-5.540628335,-0.780204956,-4.461261833,-1.956158057
2050-03-31 20:00:00,-1.216465356,-1.109085563,-0.902918466,-2.260051022,-0.407014668,-3.699058111,-1.694877015,-4.320427578,-5.336908308,-0.75151807,-4.297228383,-1.88423326
2050-03-31 21:00:00,-1.137978844,-1.037527211,-0.844662043,-2.11423222,-0.380754026,-3.460394375,-1.585523318,-4.041672998,-4.992570253,-0.703030021,-4.019970619,-1.762662272
2050-03-31 22:00:00,-1.083982421,-0.988297158,-0.804583328,-2.013913151,-0.362687473,-3.296200707,-1.510291174,-3.849898004,-4.755675745,-0.669671662,-3.829225389,-1.679024989
2050-03-31 23:00:00,-1.023159436,-0.932843138,-0.759437615,-1.900911126,-0.342336834,-3.111248663,-1.425547718,-3.63387763,-4.488831572,-0.632095933,-3.614364971,-1.584813764
2050-04-01 00:00:00,-0.994246939,-0.906482804,-0.737977384,-1.847195072,-0.33266306,-3.023330823,-1.38526451,-3.531191311,-4.361985917,-0.614234131,-3.512230041,-1.540030008
2050-04-01 01:00:00,-0.959028587,-0.874373245,-0.711836648,-1.781763474,-0.320879424,-2.916237982,-1.33619548,-3.406108967,-4.207475051,-0.592476645,-3.387819345,-1.485478853
2050-04-01 02:00:00,-0.920777491,-0.839498649,-0.683444864,-1.710697391,-0.308081067,-2.799923098,-1.282900988,-3.270255456,-4.039658853,-0.568845565,-3.252695321,-1.426230156
2050-04-01 03:00:00,-0.904208665,-0.824392386,-0.671146693,-1.679914441,-0.302537338,-2.7495402,-1.259815971,-3.211409215,-3.96696767,-0.558609538,-3.194165064,-1.400566019
2050-04-01 04:00:00,-0.906010662,-0.826035317,-0.672484221,-1.683262341,-0.303140264,-2.755019757,-1.262326658,-3.217809231,-3.974873438,-0.559722791,-3.200530714,-1.403357206
2050-04-01 05:00:00,-0.935330194,-0.852766756,-0.694246572,-1.737734618,-0.312950227,-2.844175318,-1.303176979,-3.321941184,-4.103504847,-0.577836055,-3.304103515,-1.448771436
2050-04-01 06:00:00,-0.965144527,-0.879949319,-0.716376189,-1.793126179,-0.322925744,-2.934835484,-1.344716697,-3.427830486,-4.234307061,-0.596255001,-3.409424228,-1.494952084
2050-04-01 07:00:00,-1.046428315,-0.954058027,-0.776708884,-1.944141995,-0.350122321,-3.182005249,-1.457967785,-3.71651994,-4.590917401,-0.646471175,-3.69656352,-1.620855889
2050-04-01 08:00:00,-1.125671986,-1.026306703,-0.835527307,-2.091367511,-0.376636299,-3.422971375,-1.568376417,-3.997963665,-4.938577286,-0.695426988,-3.97649599,-1.743599672
2050-04-01 09:00:00,-1.121786139,-1.022763868,-0.832643047,-2.084148059,-0.375336142,-3.411155195,-1.562962344,-3.984162598,-4.921529198,-0.693026357,-3.96276903,-1.737580724
2050-04-01 10:00:00,-1.103296212,-1.005906083,-0.818918943,-2.049795928,-0.369149635,-3.354930565,-1.537200696,-3.91849333,-4.840409712,-0.681603496,-3.897452383,-1.708940915
2050-04-01 11:00:00,-1.133371481,-1.033326549,-0.841242239,-2.105672276,-0.379212458,-3.446384191,-1.579103971,-4.025309377,-4.972356711,-0.700183646,-4.003694865,-1.755525737
2050-04-01 12:00:00,-1.118481639,-1.019751062,-0.830190289,-2.078008682,-0.374230496,-3.401106788,-1.558358249,-3.972426256,-4.907031609,-0.690984875,-3.951095707,-1.732462248
2050-04-01 13:00:00,-1.095255659,-0.998575285,-0.812950862,-2.034857516,-0.366459363,-3.330480651,-1.525997953,-3.889936309,-4.80513399,-0.676636137,-3.869048703,-1.696486572
2050-04-01 14:00:00,-1.1243219,-1.025075792,-0.834525209,-2.088859208,-0.376184577,-3.418865999,-1.566495369,-3.993168667,-4.932654153,-0.69459292,-3.971726739,-1.741508468
2050-04-01 15:00:00,-1.133517672,-1.033459835,-0.841350748,-2.105943882,-0.379261372,-3.446828731,-1.579307656,-4.025828592,-4.972998082,-0.700273961,-4.004211292,-1.755752178
2050-04-01 16:00:00,-1.115354125,-1.01689962,-0.8278689,-2.072198126,-0.373184067,-3.391596566,-1.554000747,-3.961318503,-4.8933105,-0.689052734,-3.940047599,-1.727617913
2050-04-01 17:00:00,-1.207646281,-1.101044965,-0.896372529,-2.243666207,-0.404063912,-3.672240848,-1.682589573,-4.289105539,-5.298217034,-0.746069748,-4.266074533,-1.870573031
2050-04-01 18:00:00,-1.219660107,-1.111998308,-0.905289762,-2.265986498,-0.408083594,-3.708772791,-1.699328199,-4.331774134,-5.350924404,-0.75349175,-4.308514012,-1.889181742
2050-04-01 19:00:00,-1.237631082,-1.128382949,-0.918628675,-2.299374477,-0.414096466,-3.763419377,-1.724366801,-4.395600279,-5.42976713,-0.764594008,-4.371997433,-1.917017724
2050-04-01 20:00:00,-1.172946641,-1.069408331,-0.870616805,-2.179198316,-0.39245383,-3.56672532,-1.634243255,-4.165865465,-5.145981875,-0.724632716,-4.143496215,-1.816825331
2050-04-01 21:00:00,-1.109029129,-1.011132944,-0.823174186,-2.060447019,-0.3710678,-3.37236336,-1.545188255,-3.938854493,-4.865561311,-0.685145225,-3.917704214,-1.717820865
2050-04-01 22:00:00,-1.08332785,-0.987700367,-0.804097475,-2.012697035,-0.362468461,-3.294210272,-1.509379174,-3.847573214,-4.752803996,-0.669267276,-3.826913084,-1.678011097
2050-04-01 23:00:00,-1.072913832,-0.978205615,-0.796367695,-1.993349001,-0.358984056,-3.262543066,-1.494869529,-3.810586537,-4.707115345,-0.662833617,-3.790125012,-1.661880395
2050-04-02 00:00:00,-1.031409224,-0.940364701,-0.765561,-1.916238273,-0.345097114,-3.136334825,-1.437041984,-3.663177777,-4.525025258,-0.637192556,-3.643507786,-1.597592201
2050-04-02 01:00:00,-1.006731861,-0.917865658,-0.747244287,-1.870390605,-0.336840365,-3.061295285,-1.402659504,-3.575533062,-4.416760092,-0.62194717,-3.556333692,-1.559368418
2050-04-02 02:00:00,-0.975751288,-0.8896198,-0.724249032,-1.812832305,-0.326474638,-2.967088786,-1.359494886,-3.465501712,-4.280841316,-0.602807734,-3.446893172,-1.511381332
2050-04-02 03:00:00,-0.96867257,-0.883165935,-0.71899487,-1.799680872,-0.324106184,-2.945563645,-1.349632249,-3.440360768,-4.249785382,-0.598434585,-3.421887226,-1.500416814
2050-04-02 04:00:00,-0.977018537,-0.890775187,-0.725189645,-1.815186708,-0.326898645,-2.970942271,-1.36126052,-3.470002507,-4.286401027,-0.603590626,-3.451369799,-1.513344227
2050-04-02 05:00:00,-1.011518694,-0.922229947,-0.750797302,-1.879283982,-0.338441982,-3.075851204,-1.409328903,-3.592534091,-4.437761006,-0.624904419,-3.573243431,-1.566782939
2050-04-02 06:00:00,-1.10480574,-1.007282362,-0.820039387,-2.052600455,-0.369654705,-3.359520776,-1.539303892,-3.923854607,-4.847032353,-0.682536065,-3.902784871,-1.711279086
2050-04-02 07:00:00,-1.26957946,-1.157511181,-0.942342281,-2.358730844,-0.424786008,-3.8605688,-1.768879842,-4.509068906,-5.569931881,-0.784331342,-4.484856773,-1.966503882
2050-04-02 08:00:00,-1.366296668,-1.245690971,-1.014130395,-2.538420159,-0.457146422,-4.154668894,-1.903634007,-4.852572067,-5.994252124,-0.844082102,-4.826515442,-2.116313147
2050-04-02 09:00:00,-1.325918749,-1.20887729,-0.984159982,-2.463402685,-0.443636456,-4.031886712,-1.847376254,-4.709164879,-5.81710507,-0.819137096,-4.6838783,-2.053770126
2050-04-02 10:00:00,-1.297759389,-1.183203612,-0.963258765,-2.411085872,-0.434214673,-3.946259028,-1.808142377,-4.609153418,-5.693563595,-0.801740572,-4.584403866,-2.010152933
2050-04-02 11:00:00,-1.288625304,-1.174875811,-0.956479013,-2.394115806,-0.431158519,-3.918483877,-1.795416038,-4.576712584,-5.653490303,-0.796097642,-4.552137228,-1.996004774
2050-04-02 12:00:00,-1.341459981,-1.223046667,-0.995695424,-2.492276486,-0.448836366,-4.079144878,-1.869029544,-4.764361493,-5.885287966,-0.828738287,-4.738778527,-2.07784258
2050-04-02 13:00:00,-1.300837083,-1.186009632,-0.965543176,-2.416803869,-0.435244433,-3.955617757,-1.812430467,-4.62008423,-5.707066134,-0.803641936,-4.595275984,-2.0149201
2050-04-02 14:00:00,-1.335785589,-1.217873165,-0.99148362,-2.481734126,-0.446937782,-4.061890045,-1.861123527,-4.744208186,-5.860393127,-0.825232714,-4.718733437,-2.069053281
2050-04-02 15:00:00,-1.326124651,-1.209065017,-0.984312812,-2.463785227,-0.443705349,-4.032512824,-1.847663133,-4.709896165,-5.818008408,-0.8192643,-4.68460566,-2.054089056
2050-04-02 16:00:00,-1.329032161,-1.211715875,-0.986470904,-2.469187042,-0.444678167,-4.041354052,-1.851714109,-4.720222547,-5.83076431,-0.821060525,-4.694876592,-2.058592617
2050-04-02 17:00:00,-1.485791637,-1.354637884,-1.102825246,-2.760427901,-0.497128001,-4.518032167,-2.070123974,-5.276973269,-6.518503545,-0.917904696,-5.248637757,-2.301403823
2050-04-02 18:00:00,-1.567261252,-1.428916015,-1.163295871,-2.911788961,-0.524386753,-4.765766998,-2.183633969,-5.566322709,-6.875929148,-0.968235672,-5.536433491,-2.427595462
2050-04-02 19:00:00,-1.565398754,-1.427217923,-1.161913436,-2.908328657,-0.523763584,-4.760103468,-2.181038988,-5.559707817,-6.867757949,-0.967085042,-5.529854119,-2.424710563
2050-04-02 20:00:00,-1.488969416,-1.357535153,-1.105183945,-2.766331843,-0.498191247,-4.527695235,-2.074551509,-5.288259543,-6.532445177,-0.919867891,-5.259863427,-2.306326014
2050-04-02 21:00:00,-1.37533412,-1.253930669,-1.020838422,-2.555210692,-0.460170245,-4.182150201,-1.916225709,-4.884669697,-6.033901465,-0.849665334,-4.858440719,-2.130311628
2050-04-02 22:00:00,-1.305457191,-1.190221914,-0.96897244,-2.425387492,-0.436790265,-3.969666697,-1.818867572,-4.636493117,-5.727335592,-0.806496185,-4.611596761,-2.022076376
2050-04-02 23:00:00,-1.23914571,-1.129763879,-0.919752904,-2.302188481,-0.414603242,-3.768025098,-1.726477103,-4.400979671,-5.436412148,-0.765529728,-4.37734794,-1.919363795
2050-04-03 00:00:00,-1.173581062,-1.069986751,-0.871087703,-2.180376996,-0.3926661,-3.568654484,-1.635127181,-4.16811869,-5.148765225,-0.725024655,-4.145737342,-1.817808012
2050-04-03 01:00:00,-1.122511608,-1.023425298,-0.833181524,-2.085495897,-0.375578875,-3.413361219,-1.563973126,-3.986739192,-4.924711995,-0.693474543,-3.965331788,-1.738704433
2050-04-03 02:00:00,-1.105708074,-1.008105045,-0.820709142,-2.054276886,-0.369956615,-3.362264615,-1.540561095,-3.927059356,-4.850991095,-0.683093516,-3.905972413,-1.712676748
2050-04-03 03:00:00,-1.103682604,-1.006258368,-0.819205742,-2.050513799,-0.369278917,-3.356105516,-1.537739049,-3.91986565,-4.842104902,-0.681842205,-3.898817334,-1.709539414
2050-04-03 04:00:00,-1.120269935,-1.021381502,-0.831517648,-2.081331129,-0.374828838,-3.406544684,-1.560849847,-3.978777612,-4.914877269,-0.692089664,-3.957412959,-1.735232213
2050-04-03 05:00:00,-1.10405109,-1.006594326,-0.819479249,-2.051198402,-0.369402208,-3.357226016,-1.538252452,-3.921174371,-4.843721531,-0.682069851,-3.900119028,-1.710110176
2050-04-03 06:00:00,-1.171284119,-1.067892564,-0.869382803,-2.176109545,-0.39189757,-3.561669884,-1.631926897,-4.159960814,-5.138688019,-0.72360563,-4.137623271,-1.814250183
2050-04-03 07:00:00,-1.402587852,-1.278778661,-1.041067439,-2.605844954,-0.469289016,-4.265024029,-1.954197793,-4.981464708,-6.153469746,-0.866502371,-4.954715974,-2.172526056
2050-04-03 08:00:00,-1.447881067,-1.320073754,-1.074686218,-2.689994475,-0.48444358,-4.402752763,-2.017303929,-5.142329177,-6.35218131,-0.89448399,-5.114716657,-2.24268258
2050-04-03 09:00:00,-1.391546569,-1.268712013,-1.032872072,-2.585331535,-0.465594735,-4.231449419,-1.938814192,-4.94225022,-6.10502914,-0.859681195,-4.915712054,-2.155423757
2050-04-03 10:00:00,-1.341296918,-1.222897998,-0.995574391,-2.491973533,-0.448781807,-4.07864903,-1.868802351,-4.763782353,-5.88457257,-0.828637549,-4.738202497,-2.077590004
2050-04-03 11:00:00,-1.323678066,-1.206834397,-0.982496841,-2.459239758,-0.442886751,-4.025073188,-1.844254356,-4.701206816,-5.807274689,-0.817752828,-4.67596297,-2.05029944
2050-04-03 12:00:00,-1.30116869,-1.186311967,-0.965789311,-2.417419957,-0.435355385,-3.956626117,-1.812892488,-4.621261974,-5.708520969,-0.803846799,-4.596447404,-2.01543374
2050-04-03 13:00:00,-1.382473574,-1.260439909,-1.026137664,-2.568474967,-0.46255902,-4.203860031,-1.926172969,-4.910026354,-6.065223863,-0.854076005,-4.88366122,-2.141370222
2050-04-03 14:00:00,-1.330994699,-1.213505176,-0.987927594,-2.47283321,-0.445334808,-4.047321788,-1.854448475,-4.727192745,-5.83937441,-0.822272959,-4.701809363,-2.061632474
2050-04-03 15:00:00,-1.307296123,-1.19189852,-0.970337383,-2.428804013,-0.43740555,-3.975258567,-1.821429719,-4.643024312,-5.735403401,-0.807632255,-4.618092885,-2.024924773
2050-04-03 16:00:00,-1.255827069,-1.144972741,-0.932134603,-2.333180504,-0.420184624,-3.818750189,-1.749718909,-4.460225585,-5.509597038,-0.775835276,-4.436275724,-1.945202238
2050-04-03 17:00:00,-1.354663771,-1.235084933,-1.005495905,-2.516807591,-0.453254195,-4.119295291,-1.887426123,-4.811256391,-5.943215976,-0.836895434,-4.785421616,-2.098294474
2050-04-03 18:00:00,-1.387104996,-1.264662507,-1.029575326,-2.57707961,-0.464108638,-4.217943374,-1.932625837,-4.926475424,-6.085542958,-0.856937244,-4.900021963,-2.148544022
2050-04-03 19:00:00,-1.434004433,-1.307422038,-1.064386319,-2.664213304,-0.479800626,-4.360556348,-1.997969891,-5.09304459,-6.291301382,-0.885911167,-5.065696711,-2.221188491
2050-04-03 20:00:00,-1.336669191,-1.21867877,-0.992139472,-2.483375756,-0.447233425,-4.064576925,-1.862354632,-4.747346409,-5.864269689,-0.825778594,-4.721854808,-2.070421929
2050-04-03 21:00:00,-1.189095875,-1.08413204,-0.882603535,-2.209201712,-0.397857169,-3.615832313,-1.656743661,-4.223221472,-5.216832213,-0.734609524,-4.200544241,-1.841839544
2050-04-03 22:00:00,-1.24033618,-1.130849263,-0.920636528,-2.304400235,-0.415001559,-3.771645108,-1.728135761,-4.405207772,-5.441635008,-0.766265186,-4.381553337,-1.921207762
2050-04-03 23:00:00,-1.163129323,-1.060457608,-0.863329925,-2.160958883,-0.389169074,-3.536872578,-1.620564981,-4.130998045,-5.102911087,-0.718567693,-4.108816021,-1.801618884
2050-04-04 00:00:00,-1.124916354,-1.025617772,-0.834966441,-2.089963634,-0.376383474,-3.420673629,-1.56732361,-3.995279943,-4.935262156,-0.694960167,-3.973826679,-1.742429242
2050-04-04 01:00:00,-1.101828851,-1.004568248,-0.817829798,-2.047069741,-0.368658673,-3.350468575,-1.53515625,-3.913281813,-4.833972065,-0.680696978,-3.89226885,-1.706668059
2050-04-04 02:00:00,-1.078413196,-0.98321954,-0.800449585,-2.00356618,-0.360824077,-3.279265671,-1.502531684,-3.830118212,-4.731242299,-0.66623106,-3.809551808,-1.670398587
2050-04-04 03:00:00,-1.07030099,-0.975823414,-0.794428319,-1.988494645,-0.35810983,-3.254597872,-1.491229108,-3.801306705,-4.695652217,-0.661219434,-3.780895009,-1.657833257
2050-04-04 04:00:00,-1.056241583,-0.963005059,-0.783992759,-1.962373905,-0.353405722,-3.211845679,-1.471640416,-3.75137298,-4.633970426,-0.652533697,-3.731229411,-1.636056064
2050-04-04 05:00:00,-1.042290268,-0.950285253,-0.773637429,-1.936453985,-0.34873778,-3.169422172,-1.452202326,-3.701823152,-4.572762853,-0.643914737,-3.681945649,-1.614446297
2050-04-04 06:00:00,-1.093068265,-0.996580977,-0.811327274,-2.030793592,-0.365727487,-3.323829168,-1.5229503,-3.882167506,-4.795537397,-0.67528479,-3.861321616,-1.693098427
2050-04-04 07:00:00,-1.341508575,-1.223090971,-0.995731493,-2.492366767,-0.448852625,-4.079292642,-1.869097249,-4.764534079,-5.885501157,-0.828768308,-4.738950187,-2.077917849
2050-04-04 08:00:00,-1.367395217,-1.246692549,-1.014945791,-2.540461136,-0.457513984,-4.158009389,-1.905164594,-4.856473701,-5.999071707,-0.844760773,-4.830396125,-2.118014735
2050-04-04 09:00:00,-1.36222832,-1.241981744,-1.011110673,-2.530861641,-0.455785202,-4.142297758,-1.897965658,-4.838122823,-5.976403359,-0.841568724,-4.812143785,-2.110011514
2050-04-04 10:00:00,-1.353194416,-1.23374528,-1.00440528,-2.514077699,-0.452762566,-4.114827238,-1.885378899,-4.806037792,-5.936769581,-0.835987684,-4.780231039,-2.096018528
2050-04-04 11:00:00,-1.303076679,-1.188051534,-0.967205511,-2.420964778,-0.435993775,-3.962427977,-1.815550852,-4.628038434,-5.716891748,-0.805025532,-4.603187476,-2.018389103
2050-04-04 12:00:00,-1.34770551,-1.228740891,-1.000331153,-2.503879951,-0.450926044,-4.098136436,-1.877731315,-4.786543262,-5.912688511,-0.832596702,-4.760841188,-2.087516536
2050-04-04 13:00:00,-1.356994891,-1.23721028,-1.007226173,-2.52113854,-0.45403416,-4.126383818,-1.890674026,-4.819535652,-5.953443125,-0.838335573,-4.79365642,-2.101905241
2050-04-04 14:00:00,-1.357360265,-1.237543402,-1.007497372,-2.521817363,-0.45415641,-4.127494858,-1.891183095,-4.820833324,-5.955046105,-0.838561297,-4.794947125,-2.102471185
2050-04-04 15:00:00,-1.322514627,-1.205773657,-0.981633281,-2.457078223,-0.442497478,-4.021535373,-1.842633359,-4.697074717,-5.802170417,-0.817034069,-4.671853059,-2.048497341
2050-04-04 16:00:00,-1.241558528,-1.131963712,-0.921543812,-2.306671215,-0.415410542,-3.775362053,-1.729838834,-4.409549091,-5.446997723,-0.767020338,-4.385871345,-1.923101107
2050-04-04 17:00:00,-1.287313409,-1.17367972,-0.955505262,-2.391678459,-0.430719574,-3.914494635,-1.793588202,-4.572053228,-5.647734725,-0.795287169,-4.547502891,-1.993972726
2050-04-04 18:00:00,-1.31420761,-1.198199916,-0.975467418,-2.441644752,-0.43971805,-3.996275189,-1.831059357,-4.667571316,-5.765725658,-0.811902091,-4.642508081,-2.035630261
2050-04-04 19:00:00,-1.334685674,-1.216870342,-0.990667211,-2.479690612,-0.446569764,-4.058545397,-1.859591037,-4.740301702,-5.855567552,-0.8245532,-4.714847929,-2.067349577
2050-04-04 20:00:00,-1.284321837,-1.17095222,-0.953284775,-2.386120466,-0.42971863,-3.905397788,-1.789420103,-4.561428288,-5.634610022,-0.79343901,-4.536935003,-1.989338957
2050-04-04 21:00:00,-1.129430033,-1.02973302,-0.838316709,-2.098349525,-0.377893697,-3.434398938,-1.57361243,-4.011310836,-4.955064688,-0.697748665,-3.989771491,-1.749420666
2050-04-04 22:00:00,-1.186395305,-1.081669855,-0.880599044,-2.204184369,-0.396953591,-3.607620354,-1.652981012,-4.213630065,-5.204984205,-0.732941144,-4.191004336,-1.837656521
2050-04-04 23:00:00,-1.119094519,-1.020309842,-0.830645198,-2.079147342,-0.374435558,-3.402970448,-1.559212163,-3.974602974,-4.909720451,-0.691363505,-3.953260738,-1.733411562
2050-04-05 00:00:00,-1.079543383,-0.984249963,-0.801288463,-2.005665936,-0.361202224,-3.282702372,-1.504106351,-3.834132211,-4.736200685,-0.666929276,-3.813544254,-1.672149181
2050-04-05 01:00:00,-1.044517952,-0.952316296,-0.775290922,-1.940592763,-0.349483136,-3.17619617,-1.455306114,-3.70973505,-4.582536208,-0.645290975,-3.689815062,-1.617896849
2050-04-05 02:00:00,-1.042952719,-0.950889228,-0.774129131,-1.937684741,-0.348959428,-3.171436569,-1.453125305,-3.704175928,-4.575669174,-0.644323992,-3.684285791,-1.615472394
2050-04-05 03:00:00,-1.039512613,-0.947752788,-0.771575721,-1.931293425,-0.34780841,-3.160975809,-1.448332274,-3.691957966,-4.560576653,-0.642198735,-3.672133435,-1.610143873
2050-04-05 04:00:00,-1.058071217,-0.964673187,-0.7853508,-1.965773151,-0.354017896,-3.217409275,-1.474189609,-3.757871151,-4.641997442,-0.653664023,-3.737692689,-1.638890059
2050-04-05 05:00:00,-1.058293075,-0.964875462,-0.785515474,-1.966185338,-0.354092127,-3.218083907,-1.47449872,-3.758659108,-4.642970785,-0.653801085,-3.738476415,-1.639233704
2050-04-05 06:00:00,-1.12049154,-1.021583546,-0.831682134,-2.081742846,-0.374902985,-3.407218547,-1.561158605,-3.97956467,-4.915849501,-0.692226569,-3.958195791,-1.735575467
2050-04-05 07:00:00,-1.339394182,-1.22116322,-0.99416209,-2.488438471,-0.448145174,-4.072863144,-1.866151307,-4.757024551,-5.876224839,-0.827462061,-4.731480982,-2.074642779
2050-04-05 08:00:00,-1.373441838,-1.252205423,-1.01943388,-2.551695054,-0.45953711,-4.176396105,-1.913589231,-4.877949025,-6.025599599,-0.848496305,-4.851756134,-2.127380595
2050-04-05 09:00:00,-1.351911022,-1.232575174,-1.003452684,-2.511693302,-0.452333158,-4.110924661,-1.883590771,-4.801479659,-5.931139042,-0.835194818,-4.775697382,-2.094030627
2050-04-05 10:00:00,-1.360546033,-1.240447956,-1.009862,-2.527736148,-0.455222329,-4.137182219,-1.895621761,-4.832147972,-5.969022787,-0.840529427,-4.806201017,-2.107405751
2050-04-05 11:00:00,-1.361949687,-1.241727706,-1.010903859,-2.530343973,-0.455691975,-4.141450484,-1.897577444,-4.837133223,-5.975180933,-0.841396588,-4.811159499,-2.109579928
2050-04-05 12:00:00,-1.427108679,-1.301134986,-1.059267963,-2.651401797,-0.477493389,-4.33958757,-1.988362174,-5.068553467,-6.261048153,-0.881651051,-5.041337096,-2.210507374
2050-04-05 13:00:00,-1.454136762,-1.325777247,-1.079329492,-2.701616828,-0.486536661,-4.421775235,-2.026019865,-5.164547054,-6.379626457,-0.898348685,-5.136815231,-2.252372284
2050-04-05 14:00:00,-1.407911203,-1.283632109,-1.045018683,-2.615735121,-0.471070145,-4.281211407,-1.961614712,-5.000371249,-6.176824489,-0.869791075,-4.973520994,-2.180771613
2050-04-05 15:00:00,-1.356431434,-1.23669656,-1.006807949,-2.520091702,-0.453845634,-4.124670443,-1.889888972,-4.817534463,-5.950971111,-0.837987476,-4.791665978,-2.101032479
