time,E-BGM,E-BMR,E-BRK,E-BSL,E-BVW,E-BWK,E-CST,E-DIM,E-DOD,E-DTC,E-EEM,E-EHV,E-ENS,E-GER,E-HGL,E-KIJ,E-LLS,E-LSM,E-MBT,E-MEE,E-MVL,E-OHK,E-OZN,E-RIL,E-SMH,E-TIL,E-VHZ,E-VVL,E-WES,E-WEW,E-WTR,E-ZWO,E-ZYV
2040-01-01 00:00:00,-0.068,-0.0732,-0.0054,-0.3412,-0.0342,-0.08660000000000001,-0.00019999999999999998,-0.0342,-0.1134,-0.1134,-0.1288,-0.0732,-0.00039999999999999996,-0.5124,-0.033800000000000004,-0.08660000000000001,-0.00039999999999999996,-0.068,-0.12940000000000002,-0.0,-0.25980000000000003,-0.068,-0.0342,-0.3412,-0.25980000000000003,-0.0732,-0.011399999999999999,-0.0,-0.25980000000000003,-0.1288,-0.08660000000000001,-0.033800000000000004,-0.0872
2040-01-01 01:00:00,-0.068,-0.0732,-0.0054,-0.3412,-0.0342,-0.00019999999999999998,-0.00019999999999999998,-0.0342,-0.1134,-0.1134,-0.1288,-0.0732,-0.00039999999999999996,-0.5124,-0.033800000000000004,-0.08660000000000001,-0.00039999999999999996,-0.068,-0.12940000000000002,-0.0,-0.25980000000000003,-0.068,-0.0342,-0.3412,-0.25980000000000003,-0.0732,-0.011399999999999999,-0.0,-0.25980000000000003,-0.1288,-0.08660000000000001,-0.033800000000000004,-0.0872
2040-01-01 02:00:00,-0.068,-0.0732,-0.0054,-0.3412,-0.0342,-0.0,-0.00019999999999999998,-0.0342,-0.1134,-0.1134,-0.1288,-0.0732,-0.00039999999999999996,-0.5124,-0.033800000000000004,-0.08660000000000001,-0.00039999999999999996,-0.068,-0.12940000000000002,-0.0,-0.25980000000000003,-0.068,-0.0342,-0.3412,-0.25980000000000003,-0.0732,-0.011399999999999999,-0.0,-0.25980000000000003,-0.1288,-0.08660000000000001,-0.033800000000000004,-0.0872
2040-01-01 03:00:00,-0.068,-0.0732,-0.0054,-0.3412,-0.0342,-0.0,-0.00019999999999999998,-0.0342,-0.1134,-0.1134,-0.1288,-0.0732,-0.00039999999999999996,-0.5124,-0.033800000000000004,-0.08660000000000001,-0.00039999999999999996,-0.068,-0.12940000000000002,-0.0,-0.25980000000000003,-0.068,-0.0342,-0.3412,-0.25980000000000003,-0.0732,-0.011399999999999999,-0.0,-0.25980000000000003,-0.1288,-0.08660000000000001,-0.033800000000000004,-0.0872
2040-01-01 04:00:00,-0.0668,-0.07200000000000001,-0.0054,-0.3352,-0.0336,-0.0,-0.00019999999999999998,-0.0336,-0.1114,-0.1114,-0.1264,-0.07200000000000001,-0.00039999999999999996,-0.5034,-0.0332,-0.085,-0.00039999999999999996,-0.0668,-0.1272,-0.0,-0.25520000000000004,-0.0668,-0.0336,-0.3352,-0.25520000000000004,-0.07200000000000001,-0.0112,-0.0,-0.25520000000000004,-0.1264,-0.085,-0.0332,-0.0856
2040-01-01 05:00:00,-0.0658,-0.07100000000000001,-0.0054,-0.3306,-0.0332,-0.0,-0.00019999999999999998,-0.0332,-0.1098,-0.1098,-0.12459999999999999,-0.07100000000000001,-0.00039999999999999996,-0.4964,-0.032799999999999996,-0.0838,-0.00039999999999999996,-0.0658,-0.1254,-0.0,-0.2516,-0.0658,-0.0332,-0.3306,-0.2516,-0.07100000000000001,-0.011,-0.0,-0.2516,-0.12459999999999999,-0.0838,-0.032799999999999996,-0.0844
2040-01-01 06:00:00,-0.06559999999999999,-0.0708,-0.0054,-0.33,-0.033,-0.0,-0.00019999999999999998,-0.033,-0.10959999999999999,-0.10959999999999999,-0.12439999999999998,-0.0708,-0.00039999999999999996,-0.4954,-0.032799999999999996,-0.0838,-0.00039999999999999996,-0.06559999999999999,-0.1252,-0.0,-0.2512,-0.06559999999999999,-0.033,-0.33,-0.2512,-0.0708,-0.011,-0.0,-0.2512,-0.12439999999999998,-0.0838,-0.032799999999999996,-0.0844
2040-01-01 07:00:00,-0.0618,-0.0666,-0.005,-0.31,-0.031,-0.0,-0.00019999999999999998,-0.031,-0.103,-0.103,-0.11699999999999999,-0.0666,-0.00039999999999999996,-0.4656,-0.030800000000000004,-0.0786,-0.00039999999999999996,-0.0618,-0.1176,-0.0,-0.236,-0.0618,-0.031,-0.31,-0.236,-0.0666,-0.0104,-0.0,-0.236,-0.11699999999999999,-0.0786,-0.030800000000000004,-0.0792
2040-01-01 08:00:00,-0.06160000000000001,-0.0664,-0.005,-0.3098,-0.031,-0.0,-0.00019999999999999998,-0.031,-0.103,-0.103,-0.1168,-0.0664,-0.00039999999999999996,-0.4652,-0.030800000000000004,-0.0786,-0.00039999999999999996,-0.06160000000000001,-0.1176,-0.0,-0.2358,-0.06160000000000001,-0.031,-0.3098,-0.2358,-0.0664,-0.0104,-0.0,-0.2358,-0.1168,-0.0786,-0.030800000000000004,-0.0792
2040-01-01 09:00:00,-0.0624,-0.0672,-0.005,-0.31320000000000003,-0.0314,-0.0,-0.00019999999999999998,-0.0314,-0.1042,-0.1042,-0.1182,-0.0672,-0.00039999999999999996,-0.4704,-0.031,-0.07940000000000001,-0.00039999999999999996,-0.0624,-0.1188,-0.0,-0.2384,-0.0624,-0.0314,-0.31320000000000003,-0.2384,-0.0672,-0.0104,-0.0,-0.2384,-0.1182,-0.07940000000000001,-0.031,-0.08
2040-01-01 10:00:00,-0.0636,-0.0686,-0.0052,-0.3196,-0.032,-0.0,-0.00019999999999999998,-0.032,-0.1062,-0.1062,-0.1206,-0.0686,-0.00039999999999999996,-0.4798,-0.0316,-0.081,-0.00039999999999999996,-0.0636,-0.1212,-0.0,-0.2432,-0.0636,-0.032,-0.3196,-0.2432,-0.0686,-0.0106,-0.0,-0.2432,-0.1206,-0.081,-0.0316,-0.0816
2040-01-01 11:00:00,-0.06499999999999999,-0.06999999999999999,-0.0052,-0.3264,-0.032799999999999996,-0.0,-0.00019999999999999998,-0.032799999999999996,-0.10840000000000001,-0.10840000000000001,-0.12300000000000001,-0.06999999999999999,-0.00039999999999999996,-0.49,-0.0324,-0.0828,-0.00039999999999999996,-0.06499999999999999,-0.12380000000000001,-0.0,-0.2484,-0.06499999999999999,-0.032799999999999996,-0.3264,-0.2484,-0.06999999999999999,-0.011,-0.0,-0.2484,-0.12300000000000001,-0.0828,-0.0324,-0.08339999999999999
2040-01-01 12:00:00,-0.0652,-0.0702,-0.0052,-0.32739999999999997,-0.032799999999999996,-0.0,-0.00019999999999999998,-0.032799999999999996,-0.10880000000000001,-0.10880000000000001,-0.1234,-0.0702,-0.00039999999999999996,-0.49160000000000004,-0.0324,-0.083,-0.00039999999999999996,-0.0652,-0.1242,-0.0,-0.24919999999999998,-0.0652,-0.032799999999999996,-0.32739999999999997,-0.24919999999999998,-0.0702,-0.011,-0.0,-0.24919999999999998,-0.1234,-0.083,-0.0324,-0.0836
